2019	05	27	KM	SW	2	2	CSF	ZA	6	1092	1191	+1	−2	181	164
2019	05	26	MW	SC	3	0	CSF	ZA	11	1280	957	0	0	143	195
2019	05	26	NA	MZ	2	1	CSF	ZA	17	1373	1286	+5	−4	112	141
2019	05	25	MU	SW	2	2	CSF	ZA	6	1103	1197	+2	−1	178	162
2019	03	26	CR	JM	1	0	F		4	1705	1536	+1	−1	42	71
2019	03	26	EC	HN	0	0	F	US	-5	1759	1596	−2	+1	33	61
2019	03	26	SV	PE	2	0	F	US	27	1528	1833	+4	−2	77	18
2019	03	26	MX	PY	4	2	F	US	11	1816	1709	0	−4	20	40
2019	03	26	NI	GT	0	1	F		-8	1299	1500	−2	+2	138	83
2019	03	26	US	CL	1	1	F		-1	1766	1834	0	+1	30	17
2019	03	26	AM	FI	0	2	EQ		-24	1421	1640	−5	+6	100	50
2019	03	26	BA	GR	2	2	EQ		-13	1785	1632	−2	+1	23	53
2019	03	26	IE	GE	1	0	EQ		7	1714	1530	+2	−3	39	74
2019	03	26	IT	LI	6	0	EQ		1	1896	1131	−2	0	14	172
2019	03	26	MT	ES	0	2	EQ		-1	1197	2016	−1	0	163	4
2019	03	26	NO	SE	3	3	EQ		4	1679	1838	+1	+1	44	16
2019	03	26	RO	FO	4	1	EQ		2	1744	1234	0	−2	35	150
2019	03	26	CH	DK	3	3	EQ		-8	1924	1899	0	+2	11	13
2019	03	26	DZ	TN	1	0	F		11	1541	1642	+5	−1	70	49
2019	03	26	CZ	BR	1	3	F		-4	1715	2132	−1	0	38	1
2019	03	26	GH	MR	3	1	F		3	1634	1344	−1	0	52	122
2019	03	26	GI	EE	0	1	F		-3	1098	1479	−1	+1	179	88
2019	03	26	IQ	JO	3	2	FT		7	1603	1488	+2	−2	58	86
2019	03	26	CI	LR	1	0	F		2	1612	1335	0	0	57	124
2019	03	26	JP	BO	1	0	F		4	1777	1638	+1	−1	26	51
2019	03	26	MA	AR	0	1	F		-8	1706	1901	−2	+2	41	12
2019	03	26	NG	EG	1	0	F		5	1717	1603	+3	0	37	58
2019	03	26	SN	ML	2	1	F		3	1764	1529	+1	−2	31	76
2019	03	26	KR	CO	2	1	F		13	1784	1956	+5	−2	24	8
2019	03	26	AE	SY	0	0	F		-2	1484	1530	0	+2	87	74
2019	03	25	AD	AL	0	3	EQ		-10	1068	1501	−1	+5	185	81
2019	03	25	FR	IS	4	0	EQ		4	2098	1666	0	0	2	46
2019	03	25	KO	BG	1	1	EQ		1	1504	1620	0	0	79	53
2019	03	25	LU	UA	1	2	EQ		-5	1356	1791	−2	+1	117	22
2019	03	25	ME	EN	1	5	EQ		-13	1584	1983	−3	0	63	5
2019	03	25	PT	RS	1	1	EQ		-12	1934	1825	0	0	9	19
2019	03	25	TR	MD	4	0	EQ		4	1719	1310	+1	−2	37	134
2019	03	25	AZ	LT	0	0	F		-5	1397	1328	0	0	105	129
2019	03	25	CN	UZ	0	1	FT		-15	1479	1619	−4	+4	88	54
2019	03	25	KW	NP	1	0	F		0	1433	886	0	0	98	201
2019	03	25	MM	ID	0	2	F		-13	1039	1212	−1	+3	187	158
2019	03	25	SA	GQ	3	2	F		3	1568	1335	0	−2	65	125
2019	03	25	UY	TH	4	0	FT	CN	2	1933	1369	+1	−1	10	113
2019	03	24	BB	NI	0	1	CLQ		-18	1133	1307	−1	+4	170	136
2019	03	24	BQ	VG	2	1	CLQ	AI	6	974	646	+1	0	193	226
2019	03	24	CA	GF	4	1	CLQ		9	1557	1313	−1	−2	68	133
2019	03	24	DO	BM	1	3	CLQ		-45	1227	1224	−8	+13	151	153
2019	03	24	HT	CU	2	1	CLQ		7	1521	1334	0	−4	78	127
2019	03	24	PR	GD	0	2	CLQ		-32	975	1112	−3	+6	192	176
2019	03	24	CY	BE	0	2	EQ		-3	1413	2044	0	0	102	3
2019	03	24	HU	HR	2	1	EQ		32	1630	1894	+7	−1	52	13
2019	03	24	IL	AT	4	2	EQ		37	1592	1702	+4	−6	62	42
2019	03	24	KZ	RU	0	4	EQ		-14	1384	1761	−2	+2	108	32
2019	03	24	NL	DE	2	3	EQ		-28	1960	1960	−2	+2	7	7
2019	03	24	EI	BY	2	1	EQ		10	1645	1525	+1	−5	49	77
2019	03	24	PL	LV	2	0	EQ		2	1780	1288	0	−2	24	141
2019	03	24	SM	SQ	0	2	EQ		-1	832	1664	0	0	204	47
2019	03	24	SI	NM	1	1	EQ		-8	1559	1535	−3	+5	67	72
2019	03	24	WA	SK	1	0	EQ		14	1776	1746	+5	−1	26	34
2019	03	24	BJ	TG	2	1	FQ		13	1403	1348	+4	−7	104	121
2019	03	24	CV	LS	0	0	FQ		-11	1395	1311	−2	+3	106	134
2019	03	24	CF	GN	0	0	FQ		2	1335	1467	0	+2	126	90
2019	03	24	CD	LR	1	0	FQ		6	1553	1337	−1	−3	69	125
2019	03	24	ZA	LY	2	1	FQ	TN	16	1562	1460	+3	−4	66	92
2019	03	24	TZ	UG	3	0	FQ		40	1367	1436	+14	−9	114	97
2019	03	24	ZW	CG	2	0	FQ		16	1490	1376	+4	−4	87	111
2019	03	24	FJ	MU	1	0	FT		6	1236	1097	+3	−3	148	180
2019	03	24	TW	SB	0	1	F		-6	972	1224	−2	+3	194	153
2019	03	23	AG	CW	2	1	CLQ		24	1196	1310	+3	−8	163	134
2019	03	23	DM	BS	4	0	CLQ		13	1050	855	0	0	187	202
2019	03	23	SV	JM	2	0	CLQ		30	1501	1540	+10	−7	81	70
2019	03	23	GP	MQ	0	1	CLQ		-12	1186	1464	−4	+1	165	93
2019	03	23	GY	BZ	2	1	CLQ		13	1190	1141	+1	−1	164	170
2019	03	23	SX	MF	4	3	CLQ	AI	20	825	793	+1	−3	205	208
2019	03	23	SR	KN	2	0	CLQ		20	1286	1227	+3	−2	142	152
2019	03	23	BA	AM	2	1	EQ		3	1798	1445	0	−1	21	96
2019	03	23	GE	CH	0	2	EQ		-10	1537	1932	−2	+3	71	9
2019	03	23	GI	IE	0	1	EQ		-2	1101	1707	−2	0	178	42
2019	03	23	IT	FI	2	0	EQ		6	1895	1616	+2	−2	13	54
2019	03	23	LI	GR	0	2	EQ		-6	1132	1619	0	+2	172	53
2019	03	23	MT	FO	2	1	EQ		19	1198	1236	+2	−1	161	149
2019	03	23	ES	NO	2	1	EQ		3	2015	1675	0	−1	4	45
2019	03	23	SE	RO	2	1	EQ		11	1842	1742	+1	−1	17	35
2019	03	23	BI	GA	1	1	FQ		-3	1361	1410	+1	0	114	103
2019	03	23	CM	KM	3	0	FQ		2	1601	1086	0	0	58	181
2019	03	23	GH	KE	1	0	FQ		5	1631	1383	0	−1	51	110
2019	03	23	GW	MZ	2	2	FQ		-7	1307	1303	−2	+1	135	136
2019	03	23	CI	RW	3	0	FQ		5	1610	1262	+1	−1	55	145
2019	03	23	ML	SS	3	0	FQ		2	1532	1020	0	0	74	188
2019	03	23	NE	EG	1	1	FQ		11	1323	1608	+6	−2	129	56
2019	03	23	SN	MG	2	0	FQ		3	1761	1338	+1	−1	32	124
2019	03	23	ZM	NA	4	1	FQ		22	1438	1356	+4	−6	97	118
2019	03	23	BR	PA	1	1	F	PT	-9	2128	1571	0	+3	1	63
2019	03	23	MY	AF	2	1	FT		12	1118	1129	0	−2	175	173
2019	03	23	OM	SG	1	1	FT	MY	-12	1500	1111	−3	+2	82	176
2019	03	23	SY	JO	1	0	FT	IQ	15	1528	1495	+2	−3	76	83
2019	03	22	GT	CR	1	0	F		14	1492	1701	+2	−3	84	43
2019	03	22	MX	CL	3	1	F	US	18	1805	1833	+2	0	20	17
2019	03	22	PE	PY	1	0	F	US	6	1860	1720	0	+2	16	37
2019	03	22	AI	VI	0	3	CLQ		-32	554	746	−2	+1	232	215
2019	03	22	KY	MS	1	2	CLQ		-35	910	758	−2	0	199	214
2019	03	22	LC	AW	3	2	CLQ	AG	12	1099	924	+3	0	178	198
2019	03	22	AL	TR	0	2	EQ		-24	1491	1715	−8	+4	85	39
2019	03	22	AD	IS	0	2	EQ		-3	1078	1670	−2	0	184	46
2019	03	22	BG	ME	1	1	EQ		-8	1621	1597	−2	+2	53	60
2019	03	22	EN	CZ	5	0	EQ		10	1970	1719	+1	0	6	38
2019	03	22	LU	LT	2	1	EQ		14	1361	1323	+4	−6	116	130
2019	03	22	MD	FR	1	4	EQ		-1	1314	2094	−2	0	133	2
2019	03	22	PT	UA	0	0	EQ		-14	1946	1786	−1	+2	8	23
2019	03	22	DZ	GM	1	1	FQ		-15	1530	1321	−2	+3	74	132
2019	03	22	BW	AO	0	1	FQ		-25	1289	1349	−8	+9	140	120
2019	03	22	BF	MR	1	0	FQ		7	1533	1347	+3	−3	73	121
2019	03	22	MW	MA	0	0	FQ		16	1269	1714	+6	−3	143	40
2019	03	22	NG	SC	3	1	FQ		0	1712	968	0	0	41	194
